date,gdp_forecast_qoq,forecast_se,lower_65,upper_65,lower_95,upper_95
01-Jun-2026,0.764345447680499,0.34911220748636,0.438068917180724,1.09062197818027,0.0800980944439584,1.44859280091704
01-Sep-2026,0.767731959180133,0.483182310274462,0.316154946361477,1.21930897199879,-0.17928796692467,1.71475188528494
